UniqueId,AdminUnit,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Description,Started,Status,Updated,Label
10.42.0.211-59.38.112.48-52878-443-6,Los Padres National Forest,FALSE,/incidents/2013/7/17/tassajara-fire/,Monterey,,,,2013-07-17T19:30:00Z,6,FALSE,TRUE,,,0,"Tassajara Hot Springs, near the Zen Center",0,FALSE,Tassajara Fire,100,,The Tassajara Fire burned in July 2013 near the Tassajara Hot Springs and the Zen Center in Monterey County on the Los Padres National Forest. ,2013-07-17T13:23:00Z,Finalized,2013-07-17T19:30:00Z,0
172.217.10.129-10.42.0.211-443-51508-6,San Bernardino National Forest/CAL FIRE San Bernardino Unit,FALSE,/incidents/2013/9/24/sierra-fire/,San Bernardino,,,,2013-09-30T08:30:00Z,9,FALSE,TRUE,,,34.2,in the Cajon Pass west of I-15 near Glen Helen Road,-117.417,FALSE,Sierra Fire,100,,The Sierra Fire burned September 2013 in the Cajon Passon west of I-15 near Glen Helen Road in San Bernardino County.,2013-09-24T15:51:00Z,Finalized,2013-09-30T08:30:00Z,0
192.229.173.173-10.42.0.151-443-35042-6,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2013/7/4/vina-fire/,Tehama,,,,2013-07-04T10:30:00Z,0,FALSE,TRUE,,,40.012398,"Tehama-Vina Rd and Sherman Rd, Los Molinos",-122.079871,FALSE,Vina Fire,100,,"The Vina Fire burned in July 2013 off Tehama-Vina Road and Sherman Road, Los Molinos in Tehama County. ",2013-07-04T07:30:00Z,Finalized,2013-07-04T10:30:00Z,1
10.42.0.211-31.13.80.8-50736-443-6,CAL FIRE Shasta Unit ,TRUE,/incidents/2013/8/19/burney-lightning-series-warner-fire/,Shasta,24,24,31,2013-08-23T19:15:00Z,1,FALSE,TRUE,24,,40.5445,Fall River Mills and McAruther area,-121.3754,TRUE,Burney Lightning Series (Warner Fire),100,347,Burney Lightning Series(Warner Fire)burned in August 2013 near Fall River Mills and McAruther area in Shasta County. ,2013-08-19T17:48:00Z,Finalized,2013-08-23T19:15:00Z,1
10.42.0.211-112.80.248.187-38580-80-6,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2013/7/19/paskenta-fire/,Tehama,,,,2013-07-19T15:00:00Z,2,FALSE,TRUE,,,39.961309,West of Corning,-122.330879,FALSE,Paskenta Fire,100,,The Paskenta Fire burned in July 2013 west of Corning in Tehama County. ,2013-07-19T13:32:00Z,Finalized,2013-07-19T15:00:00Z,1
172.217.3.106-10.42.0.151-443-48718-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/11/21/silverado-fire/,Napa,6,,15,2013-11-23T18:30:00Z,23,FALSE,TRUE,,,38.382,Off Silverado Trail in the Soda Canyon area near Napa,-122.311,TRUE,Silverado Fire,100,150,The Silverado Fire is burning in the Silverado Trail area near Napa (Napa County).,2013-11-21T21:39:00Z,Finalized,2013-11-23T18:30:00Z,1
10.42.0.151-14.204.144.141-42471-80-6,Santa Barbara County Fire,TRUE,/incidents/2013/5/28/olive-fire/,Santa Barbara,,,,2013-05-29T10:30:00Z,4,FALSE,TRUE,,,34.611824,"Hwy 246 and Meadowvale, East of Solvang ",-120.074655,FALSE,Olive Fire,100,,"The Olive Fire burned in May 2013 off Highway 246 and Meadowvale, East of Solvang in Santa Barbara County. ",2013-05-28T15:24:00Z,Finalized,2013-05-29T10:30:00Z,1
10.42.0.211-106.39.162.36-60704-80-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/11/4/capay-fire/,Yolo,,,,2013-11-04T15:35:00Z,33,FALSE,TRUE,,,38.67479,"Off County Road 23 & County Road 81, Southwest of Esparto",-122.08725,FALSE,Capay Fire,100,,"The Capay Fire off County Road 23 & County Road 81, Southwest of Esparto was 163 acres.",2013-11-04T11:41:00Z,Finalized,2013-11-04T15:35:00Z,0
10.42.0.1-10.42.0.42-53-57232-17,CAL FIRE / Sacramento Metropolitan Fire,TRUE,/incidents/2013/7/19/50-fire/,El Dorado,,,,2013-07-19T17:15:00Z,11,FALSE,TRUE,,,38.63987,South of Hwy 50 at the El Dorado and Sacramento County line,-121.08438,FALSE,50 Fire,100,,The 50 Fire burned in July 2013 South of Highway 50 at the El Dorado and Sacramento County Line. ,2013-07-19T14:12:00Z,Finalized,2013-07-19T17:15:00Z,1
220.194.79.12-10.42.0.211-80-48169-6,CAL FIRE / Sacramento Metropolitan Fire,TRUE,/incidents/2013/7/19/50-fire/,Sacramento,,,,2013-07-19T17:15:00Z,1,FALSE,TRUE,,,38.63987,South of Hwy 50 at the El Dorado and Sacramento County line,-121.08438,FALSE,50 Fire,100,,The 50 Fire burned in July 2013 South of Highway 50 at the El Dorado and Sacramento County Line. ,2013-07-19T14:12:00Z,Finalized,2013-07-19T17:15:00Z,0
180.149.138.197-10.42.0.211-80-58842-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/10/4/crane-fire/,Sonoma,,,,2013-10-05T07:45:00Z,0,FALSE,TRUE,,,38.34599,"near Crane Creek Regional Park off Pressley Rd, east of Rohnert Park ",-122.6503,FALSE,Crane Fire,100,,"The Crane Fire burned October 2013 near Crane Creek Regional Park off Pressley Rd, east of Rohnert Park in Sonoma County.",2013-10-04T12:25:00Z,Finalized,2013-10-05T07:45:00Z,0
10.42.0.151-23.206.173.182-52783-80-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/7/26/lakeville-fire/,Sonoma,,,,2013-07-26T17:45:00Z,4,FALSE,TRUE,,,38.17693,"Off Lakeville Hwy, 6 miles SE of Petaluma",-122.51253,FALSE,Lakeville Fire,100,,"The Lakeville Fire burned in July 2013 off Lakeville Highway, 6 miles southeast of Petaluma in Sonoma County. ",2013-07-26T13:45:00Z,Finalized,2013-07-26T17:45:00Z,0
10.42.0.1-10.42.0.42-53-21798-17,CAL FIRE Santa Clara Unit,TRUE,/incidents/2013/10/4/highland-fire/,Alameda,,,,2013-10-04T10:30:00Z,16,FALSE,TRUE,,,0,"Highland Road, Livermore",0,FALSE,Highland Fire,100,,THe Highland Fire burned October 2013 off Highland Road in Livermore in Alameda County.,2013-10-04T07:35:00Z,Finalized,2013-10-04T10:30:00Z,1
151.101.21.140-10.42.0.211-443-57061-6,CAL FIRE / Riverside County Fire,TRUE,/incidents/2013/7/16/redlands-fire/,Riverside,,,,2013-07-17T07:45:00Z,0,FALSE,TRUE,,,33.990128,"Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley",-117.164997,FALSE,Redlands Fire,100,,"The Redlands Fire burned in July 2013 off Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley in Riverside County. ",2013-07-16T17:48:00Z,Finalized,2013-07-17T07:45:00Z,0
172.217.12.206-10.42.0.151-443-47279-6,CAL FIRE Santa Clara Unit,TRUE,/incidents/2013/7/12/diablo-fire/,Stanislaus,,,,2013-07-13T21:45:00Z,0,FALSE,TRUE,,,37.436,"off Diablo Grande Parkway, west of I-5, southwest of Patterson",-121.1955,FALSE,Diablo Fire,100,,"The Diablo Fire burned in July 2013 off Diablo Grande Parkway, west of I-5, southwest of Patterson in Stanislaus County. ",2013-07-12T15:35:00Z,Finalized,2013-07-13T21:45:00Z,1
10.42.0.211-10.42.0.1-58025-53-17,CAL FIRE/Fresno County Fire,TRUE,/incidents/2013/6/25/george-fire/,Fresno,,,,2013-06-25T17:15:00Z,0,FALSE,TRUE,,,36.7218,off Bronco Lane in Squaw Valley,-119.2248,FALSE,George Fire,100,,The George Fire burned in June 2013 off Bronco Lane in Squaw Valley in Fresno County.,2013-06-25T13:36:00Z,Finalized,2013-06-25T17:15:00Z,0
172.217.6.227-10.42.0.211-443-38917-6,CAL FIRE Butte Unit,TRUE,/incidents/2013/5/22/neal-fire/,Butte,,2,17,2013-05-22T09:30:00Z,0,FALSE,TRUE,,,0,"Neal Road, southwest of Paradise",0,TRUE,Neal Fire,100,60,"The Neal Fire burned in May 2013 off Neal Road, southwest of Paradise in Butte County. ",2013-05-22T00:56:00Z,Finalized,2013-05-22T09:30:00Z,1
172.217.11.3-10.42.0.151-443-47240-6,Los Angeles County Fire Department,TRUE,/incidents/2013/5/28/magic-fire/,Los Angeles,,,,2013-05-29T15:30:00Z,69,FALSE,TRUE,,,34.419284,off Magic Mtn Parkway in Valencia,-118.58688,FALSE,Magic Fire,100,,"The Magic Fire burned in May 2013, off Magic Mountain Parkway in Valencia in Los Angeles County. ",2013-05-28T11:30:00Z,Finalized,2013-05-29T15:30:00Z,0
10.42.0.211-10.42.0.1-64730-53-17,Sequoia National Forest,FALSE,/incidents/2013/9/8/angora-fire/,Tulare,,,,2013-09-24T20:15:00Z,1,FALSE,TRUE,,,36.258,Golden Trout Wilderness,-118.459,FALSE,Angora Fire,100,,The Angora Fire burned September 2013 in the Golden Trout WIlderness in Tulare County.,2013-09-08T11:53:00Z,Finalized,2013-09-24T20:15:00Z,1
10.42.0.42-119.146.74.32-33589-443-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/5/1/yellow-fire/,Sonoma,9,5,17,2013-05-03T06:15:00Z,0,FALSE,TRUE,5,,38.638828,"Hwy 128 & Yellow Jacket Ranch Rd in Knights Valley, northwest of Calistoga",-122.655616,TRUE,Yellow Fire,100,249,"The Yellow Fire burned in Month 2013, northwest of Calistoga in Sonoma County.",2013-05-01T02:01:00Z,Finalized,2013-05-03T06:15:00Z,1
172.217.6.193-10.42.0.211-443-58565-6,CAL FIRE Sanoma-Lake-Napa Unit,TRUE,/incidents/2013/6/18/california-fire/,Solano,,,,2013-06-18T22:30:00Z,2,FALSE,TRUE,,,38.08744,"Off Lake Herman Rd, west of Hwy 680 in Benicia",-122.13802,FALSE,California Fire,100,,"The California Fire started in June 2013 off Lake Herman Road, west of Highway 680 in Benicia in Solano County. ",2013-06-18T15:18:00Z,Finalized,2013-06-18T22:30:00Z,0
172.217.7.132-10.42.0.211-443-53009-6,CAL FIRE Madera-Mariposa-Merced Unit,TRUE,/incidents/2013/6/4/152-fire/,Merced,,,,2013-06-05T08:30:00Z,0,FALSE,TRUE,,,37.03776,Hwy 152 in San Luis Creek Reservoir,-121.006939,FALSE,152 Fire,100,,"The 152 Fire burned in June 2013, off Highway 152 in San Luis Creek Reservoir in Merced County.",2013-06-04T15:42:00Z,Finalized,2013-06-05T08:30:00Z,1
10.42.0.42-36.51.254.232-48243-443-6,CAL FIRE/Riverside County Fire,TRUE,/incidents/2013/5/25/smiley-fire/,Riverside,,,,2013-05-25T23:00:00Z,43,FALSE,TRUE,,,33.963591,"Off Smiley Blvd & Vista Suelto Rd, north of Moreno Valley",-117.187934,FALSE,Smiley Fire,100,,"The Smiley Fire burned in May 2013, off Smiley Blvd and Vista Suelto Road, North of Moreno Valley, in Riverside County. ",2013-05-25T14:59:00Z,Finalized,2013-05-25T23:00:00Z,0
10.42.0.211-10.42.0.1-12076-53-17,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/11/8/cantwell-fire/,Lake,10,6,30,2013-11-10T18:30:00Z,6,FALSE,TRUE,,,38.882214,"South of Morgan Valley Rd and East of Hwy 29, Community of Lower Lake",-122.567525,TRUE,Cantwell Fire,100,285,"The Cantwell Fire South of Morgan Valley Rd and East of Hwy 29, Community of Lower Lake was 120 acres.",2013-11-08T13:42:00Z,Finalized,2013-11-10T18:30:00Z,0
10.42.0.151-31.13.80.37-59764-443-6,CAL FIRE Amador-El Dorado Unit,TRUE,/incidents/2013/8/16/union-fire/,El Dorado,,,,2013-08-16T17:55:00Z,1,FALSE,TRUE,,,38.682378,"off Koki Ln and Pleasant Valley Rd, northwest of Diamond Springs",-120.839075,TRUE,Union Fire,100,,"The Union Fire burned in August 2013 off Koki Ln and Pleasant Valley Rd, northwest of Diamond Springs in El Dorado County.",2013-08-16T13:55:00Z,Finalized,2013-08-16T17:55:00Z,1
151.101.21.140-10.42.0.211-443-45991-6,San Bernardino National Forest,FALSE,/incidents/2013/8/17/cleghorn-fire/,San Bernardino,,,,2013-08-18T20:55:00Z,6,FALSE,TRUE,,,34.287,I-15 Cajon Pass south of Cleghorn Road,-117.451,FALSE,Cleghorn Fire,100,,The Cleghorn Fire burned in August 2013 off I-15 Cajon Pass south of Cleghorn Road in San Bernardino County. ,2013-08-17T17:25:00Z,Finalized,2013-08-18T20:55:00Z,1
192.229.173.173-10.42.0.151-80-44706-6,CAL FIRE/Fresno County Fire,TRUE,/incidents/2013/6/13/clinton-fire/,Fresno,,,,2013-06-13T21:30:00Z,1,FALSE,TRUE,,,36.772425,"Clinton and Highland, East of Fresno",-119.628389,FALSE,Clinton Fire,100,,"The Clinton Fire started in June 2013 off Clinton and Highland, East of Fresno in Fresno County. ",2013-06-13T11:54:00Z,Finalized,2013-06-13T21:30:00Z,0
10.42.0.211-65.52.108.74-43166-443-6,CAL FIRE San Benito-Monterey Unit ,TRUE,/incidents/2013/6/29/freeman-fire/,Monterey,,,,2013-06-29T18:30:00Z,3,FALSE,TRUE,,,36.1531,"off Hwy 198, 10 miles east of King City",-120.8973,FALSE,Freeman Fire,100,,"The Freeman Fire burned in June 2013 off Highway 38, 10 miles east of King City in Monterey County. ",2013-06-29T14:09:00Z,Finalized,2013-06-29T18:30:00Z,1
169.55.67.247-10.42.0.211-5222-60190-6,Angeles National Forest / Los Angeles County Fire Department,FALSE,/incidents/2013/8/9/bee-fire/,Los Angeles,,,,2013-08-11T19:15:00Z,3,FALSE,TRUE,,,0,San Francisquito Canyon Rd & Stator Ln,0,FALSE,Bee Fire,100,,The Bee Fire burned in August 2013 on the Angeles National Forest near San Francisquito Canyon Road and Stator Lane in Los Angeles County. ,2013-08-09T17:15:00Z,Finalized,2013-08-11T19:15:00Z,0
10.42.0.151-10.42.0.1-60023-53-17,CAL FIRE Tuolumne-Calaveras Unit,TRUE,/incidents/2013/6/2/murphy-fire/,Tuolumne,,,,2013-06-02T16:55:00Z,0,FALSE,TRUE,,,37.91529,off Lime Kiln Rd,-120.33313,FALSE,Murphy Fire,100,,The Murphy Fire burned in June 2013 off Lime Kiln Road in Tuolumne County. ,2013-06-02T13:30:00Z,Finalized,2013-06-02T16:55:00Z,1
10.42.0.151-52.84.40.9-47568-80-6,CAL FIRE San Diego Unit,TRUE,/incidents/2013/5/22/border-fire/,San Diego,,,,2013-05-23T08:30:00Z,2,FALSE,TRUE,,,32.564465,Off Alta Rd in the Otay Mesa area,-116.900368,FALSE,Border Fire,100,,The Border Fire burned in May 2013 off Alta Road in the Otay Mesa area in San Diego County.,2013-05-22T16:14:00Z,Finalized,2013-05-23T08:30:00Z,0
10.42.0.211-123.125.115.164-40828-443-6,CAL FIRE Mendocino Unit,TRUE,/incidents/2013/9/28/highland-fire/,Mendocino,,,,2013-09-29T18:15:00Z,0,FALSE,TRUE,,,38.9252,"off Highland Springs Rd, southeast of Kelseyville",-122.966,FALSE,Highland Fire,100,,"The Highland Fire burned September 2013 off Highland Springs Rd, southeast of Kelseyville, in Mendocino County.",2013-09-28T13:57:00Z,Finalized,2013-09-29T18:15:00Z,1
172.217.11.14-10.42.0.211-80-39012-6,Modoc National Forest ,FALSE,/incidents/2013/9/5/davis-creek-complex/,Modoc,,,,2013-09-24T20:15:00Z,17,FALSE,TRUE,,,41.73325,"Both sides of Davis Creek near Hwy 395, south of Goose Lake ",-120.375,FALSE,Davis Creek Complex,100,,The Davis Creek Complex burned September 2013 near Highway 395 south of Goose Lake in Modoc County.,2013-09-05T15:57:00Z,Finalized,2013-09-24T20:15:00Z,0
10.42.0.211-10.42.0.1-46736-53-17,San Bernardino National Forest,FALSE,/incidents/2013/8/24/little-fire/,San Bernardino,,,,2013-08-30T08:00:00Z,7,FALSE,TRUE,,,33.642,near Thomas Mountain south of Lake Hemet on the San Jacinto Ranger District.,-116.706,FALSE,Little Fire,100,,The Little Fire burned August 2013 bear Thomas Mountain south of Lake Hemet on the San Jacinto Ranger District in San Bernardino County.,2013-08-24T15:09:00Z,Finalized,2013-08-30T08:00:00Z,0
10.42.0.151-10.42.0.1-29047-53-17,CAL FIRE Lassen-Modoc Unit,TRUE,/incidents/2013/8/9/coyote-fire/,Lassen,,,,2013-08-12T09:30:00Z,4,FALSE,TRUE,,,40.88886,"Southeast of Coyote Reservoir, 20 miles southeast of Bieber",-120.958126,FALSE,Coyote Fire,100,,"The Coyote Fire burned in August 2013, Southeast of Coyote Reservoir, 20 miles southeast of Bieber in Lassen County. ",2013-08-09T15:51:00Z,Finalized,2013-08-12T09:30:00Z,0
10.42.0.211-120.76.223.181-46230-83-6,CAL FIRE Amador-El Dorado Unit,TRUE,/incidents/2013/6/12/roadrunner-fire/,Amador,,,,2013-06-13T09:45:00Z,2,FALSE,TRUE,,,38.27783,"Roadrunner Drive, south of Ione",-120.966016,FALSE,Roadrunner Fire,100,,The Roadrunner Fire burned in June 2013 off Roadrunner Drive south of Ione in Amador County. ,2013-06-12T16:43:00Z,Finalized,2013-06-13T09:45:00Z,0
180.149.134.221-10.42.0.42-80-59911-6,CAL FIRE San Luis Obispo Unit,TRUE,/incidents/2013/9/24/creek-fire/,San Luis Obispo,,,,2013-09-24T17:30:00Z,0,FALSE,TRUE,,,35.4393,"off Toro Creek Rd, east of Cayucos",-120.8358,FALSE,Creek Fire,100,,"The Creek Fire burned September 2013 off Toro Creek Rd., east of Cayucos, in San Luis Obispo County.",2013-09-24T03:20:00Z,Finalized,2013-09-24T17:30:00Z,0
220.181.7.190-10.42.0.151-443-54479-6,CAL FIRE Butte Unit,TRUE,/incidents/2013/8/1/branch-fire/,Butte,4,,4,2013-08-04T14:45:00Z,2,FALSE,TRUE,,2,39.6612,Near Rocky Peak - North Fork Lake Oroville near Cherokee,-121.50354,TRUE,Branch Fire,100,80,The Branch Fire burned in August 2013 near Rocky Peak in the North Fork of Lake Oroville near Cherokee in Butte County. ,2013-08-01T16:01:00Z,Finalized,2013-08-04T14:45:00Z,1
139.162.45.175-10.42.0.42-80-44515-6,CAL FIRE Madera-Mariposa-Merced Unit,TRUE,/incidents/2013/5/19/lilly-2-fire/,Madera,6,2,24,2013-05-20T19:10:00Z,4,FALSE,TRUE,2,,37.1927,Off Road 400 & Sandy Beach Dr. in Yosemite Lakes,-119.7917,TRUE,Lilly 2 Fire,100,,"The Lilly 2 Fire burned in May 2013, off Road 400 & Sandy Beach Dr. in Yosemite Lakes, in Madera County. ",2013-05-19T15:07:00Z,Finalized,2013-05-20T19:10:00Z,1
172.217.10.10-10.42.0.151-443-60922-6,CAL FIRE/Riverside County Fire ,TRUE,/incidents/2013/5/21/water-fire/,Riverside,,,,2013-05-21T19:30:00Z,0,FALSE,TRUE,,,33.9582,Off Whitewater Canyon Road in Whitewater,-116.6534,FALSE,Water Fire,100,,The Water Fire burned in May 2013 off Whitewater Canyon Road in Whitewater in Riverside County.,2013-05-21T14:16:00Z,Finalized,2013-05-21T19:30:00Z,0
10.42.0.211-69.147.82.60-40672-443-6,CAL FIRE San Luis Obispo,TRUE,/incidents/2013/7/7/adelaida-fire/,San Luis Obispo,,,,2013-07-07T22:00:00Z,3,FALSE,TRUE,,,35.62743,"off Adelaida Rd & Vineyard Dr, west of Paso Robles",-120.83417,FALSE,Adelaida Fire,100,,"The Adelaida Fire burned in July 2013 off Adelaida Road and Vineyard Dr, west of Paso Robles in San Luis Obispo County. ",2013-07-07T13:16:00Z,Finalized,2013-07-07T22:00:00Z,0
172.217.12.162-10.42.0.42-443-39240-6,CAL FIRE Mendocino Unit,TRUE,/incidents/2013/11/22/retek-fire/,Mendocino,,,,2013-11-22T17:30:00Z,0,FALSE,TRUE,,,39.0442,"Off Hwy 101 at Henry Station Rd, north of Hopland",-123.1478,FALSE,Retek Fire,100,,"The Retek Fire was a 82 acre fire off Hwy 101 at Henry Station Road, north of Hopland.",2013-11-22T10:06:00Z,Finalized,2013-11-22T17:30:00Z,0
172.217.10.34-10.42.0.151-443-42305-6,CAL FIRE Butte Unit,TRUE,/incidents/2013/8/31/centerville-fire/,Butte,2,,10,2013-09-01T18:00:00Z,1,FALSE,TRUE,,1,39.731878,"Off Centerville Rd in the Butte Creek Canyon in the community of Centerville, west of Magalia ",-121.713938,TRUE,Centerville Fire,100,35,"The Centerville Fire burned August 2013 off of Centerville Road in the Butte Creek Canyon in the community of Centerville, west of Magalia, in Butte County.",2013-08-31T17:23:00Z,Finalized,2013-09-01T18:00:00Z,1
10.42.0.211-23.23.129.231-43160-443-6,CAL FIRE / Fresno County Fire,TRUE,/incidents/2013/4/9/butte-fire/,Fresno,,,,2013-04-09T15:30:00Z,3,FALSE,TRUE,,,0,Butte Ave near Conejo Ave near the community of Helm.,0,FALSE,Butte Fire,100,,"The Butte Fire burned in April 2013, off Butte Ave near Conejo Ave near the community of Helm in Fresno County.",2013-04-09T12:35:00Z,Finalized,2013-04-09T15:30:00Z,1
222.73.28.96-10.42.0.42-80-56093-6,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2013/9/15/tehama-fire/,Tehama,,,,2013-09-15T19:00:00Z,2,FALSE,TRUE,,,0,East of Molinos,0,FALSE,Tehama Fire,100,,The Tehama Fire burned September 2013 east of Molinos in Tehama County.,2013-09-15T17:39:00Z,Finalized,2013-09-15T19:00:00Z,1
172.217.10.78-10.42.0.42-443-49123-6,San Bernardino County Fire,TRUE,/incidents/2013/7/25/silverwood-fire/,San Bernardino,,,,2013-07-26T18:15:00Z,1,FALSE,TRUE,,,34.316, Hwy 138 west of Hwy 173,-117.352,FALSE,Silverwood Fire,100,,The Silverwood Fire burned in July 2013 off Highway 138 and Highway 173 in San Bernardino County.,2013-07-25T15:09:00Z,Finalized,2013-07-26T18:15:00Z,1
10.42.0.211-103.235.46.211-48254-443-6,CAL FIRE Madera-Mariposa-Merced Unit,TRUE,/incidents/2013/6/12/revis-fire/,Madera,15,13,13,2013-06-14T16:30:00Z,6,FALSE,TRUE,,,37.169379,Off Revis Road & Yosemite Springs Parkway in Yosemite Lake Parks area in Coarsegold,-119.75636,TRUE,Revis Fire,100,221,The Revis Fire burned in June 2013 off Revis Road and Yosemire Springs Parkway in Yosemite Lake Parks area in Coarsegold in Madera County. ,2013-06-12T16:40:00Z,Finalized,2013-06-14T16:30:00Z,1
10.42.0.211-10.42.0.1-49892-53-17,"USFS San Bernardino National Forest, CAL FIRE San Bernardino Unit",TRUE,/incidents/2013/5/13/lytle-fire/,San Bernardino,13,,21,2013-05-15T08:15:00Z,0,FALSE,TRUE,,1,34.1834,"I-15 at Sierra Ave, near Lytle Creek",-117.4408,TRUE,Lytle Fire,100,292,"The Lytle Fire burned in May 2013 in the San Bernardino National Forest off I-15 at Sierra Ave, near Lytle Creek n San Bernardino County. ",2013-05-13T13:30:00Z,Finalized,2013-05-15T08:15:00Z,0
172.217.12.174-10.42.0.151-443-47579-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2013/4/30/silverado-fire/,Napa,,,,2013-05-01T17:15:00Z,0,FALSE,TRUE,,,38.441792,"7300 block of Silverado Trail, north of Napa",-122.350844,FALSE,Silverado Fire,100,,"The Silverado Fire burned in April 2013 and May 2013, off Silverado Trail, north of Napa in Napa County. ",2013-04-30T23:44:00Z,Finalized,2013-05-01T17:15:00Z,1
202.77.129.150-10.42.0.151-80-39303-6,CAL FIRE San Bernardino Unit,TRUE,/incidents/2013/9/11/liveoak-fire/,San Bernardino,,,,2013-09-12T08:45:00Z,2,FALSE,TRUE,,,34.003151,"Live Oak Canyon Rd, South of I-10 near cities of Redlands and Yucaipa. ",-117.106075,FALSE,Liveoak Fire,100,,"The Liveoak Fire burned September 2013 off of Live Oak Canyon Road, south of I-10, near the cities of Redland and Yucaipa, in San Bernardino County.",2013-09-11T16:57:00Z,Finalized,2013-09-12T08:45:00Z,0
172.217.6.238-10.42.0.151-443-47981-6,CAL FIRE Nevada-Placer-Yuba Unit,TRUE,/incidents/2013/7/8/mcganney-fire/,Yuba,,,,2013-07-08T17:30:00Z,0,FALSE,TRUE,,,39.206,"off Highway 20 and McGanney Lane, west of Smartsville",-121.31634,FALSE,McGanney Fire,100,,"The McGanney Fire burned in July 2013 off Highway 20 and McGanney Lane, west of Smartsville in Yuba County. ",2013-07-08T09:59:00Z,Finalized,2013-07-08T17:30:00Z,0
